"pair_id","Need_A","Identity_A","Control_A","Effort_A","Reciprocity_A","Attitude_A","Sex_A","Need_B","Identity_B","Control_B","Effort_B","Reciprocity_B","Attitude_B","Sex_B"
22242,"dificultad","venezuela","no_aplico","igual","hizo","merece","mujer","dificultad","venezuela","aplico","mas","hizo","merece","hombre"
22243,"holgura","venezuela","no_aplico","igual","hizo","merece","mujer","dificultad","venezuela","aplico","mas","hizo","merece","hombre"
22244,"dificultad","peru","no_aplico","igual","hizo","merece","mujer","dificultad","venezuela","aplico","mas","hizo","merece","hombre"
22245,"holgura","peru","no_aplico","igual","hizo","merece","mujer","dificultad","venezuela","aplico","mas","hizo","merece","hombre"
22246,"dificultad","chile","aplico","menos","hizo","merece","mujer","dificultad","venezuela","aplico","mas","hizo","merece","hombre"
22247,"holgura","chile","aplico","menos","hizo","merece","mujer","dificultad","venezuela","aplico","mas","hizo","merece","hombre"
22248,"holgura","venezuela","aplico","menos","hizo","merece","mujer","dificultad","venezuela","aplico","mas","hizo","merece","hombre"
22249,"dificultad","peru","aplico","menos","hizo","merece","mujer","dificultad","venezuela","aplico","mas","hizo","merece","hombre"
22250,"holgura","peru","aplico","menos","hizo","merece","mujer","dificultad","venezuela","aplico","mas","hizo","merece","hombre"
22251,"dificultad","chile","no_aplico","menos","hizo","merece","mujer","dificultad","venezuela","aplico","mas","hizo","merece","hombre"
22252,"holgura","chile","no_aplico","menos","hizo","merece","mujer","dificultad","venezuela","aplico","mas","hizo","merece","hombre"
22253,"dificultad","venezuela","no_aplico","menos","hizo","merece","mujer","dificultad","venezuela","aplico","mas","hizo","merece","hombre"
22254,"holgura","venezuela","no_aplico","menos","hizo","merece","mujer","dificultad","venezuela","aplico","mas","hizo","merece","hombre"
22255,"dificultad","peru","no_aplico","menos","hizo","merece","mujer","dificultad","venezuela","aplico","mas","hizo","merece","hombre"
22256,"holgura","peru","no_aplico","menos","hizo","merece","mujer","dificultad","venezuela","aplico","mas","hizo","merece","hombre"
22257,"dificultad","chile","aplico","mas","no_hizo","merece","mujer","dificultad","venezuela","aplico","mas","hizo","merece","hombre"
22258,"holgura","chile","aplico","mas","no_hizo","merece","mujer","dificultad","venezuela","aplico","mas","hizo","merece","hombre"
22259,"holgura","venezuela","aplico","mas","no_hizo","merece","mujer","dificultad","venezuela","aplico","mas","hizo","merece","hombre"
22260,"dificultad","peru","aplico","mas","no_hizo","merece","mujer","dificultad","venezuela","aplico","mas","hizo","merece","hombre"
22261,"holgura","peru","aplico","mas","no_hizo","merece","mujer","dificultad","venezuela","aplico","mas","hizo","merece","hombre"
22262,"dificultad","chile","no_aplico","mas","no_hizo","merece","mujer","dificultad","venezuela","aplico","mas","hizo","merece","hombre"
22263,"holgura","chile","no_aplico","mas","no_hizo","merece","mujer","dificultad","venezuela","aplico","mas","hizo","merece","hombre"
22264,"dificultad","venezuela","no_aplico","mas","no_hizo","merece","mujer","dificultad","venezuela","aplico","mas","hizo","merece","hombre"
22265,"holgura","venezuela","no_aplico","mas","no_hizo","merece","mujer","dificultad","venezuela","aplico","mas","hizo","merece","hombre"
22266,"dificultad","peru","no_aplico","mas","no_hizo","merece","mujer","dificultad","venezuela","aplico","mas","hizo","merece","hombre"
22267,"holgura","peru","no_aplico","mas","no_hizo","merece","mujer","dificultad","venezuela","aplico","mas","hizo","merece","hombre"
22268,"dificultad","chile","aplico","igual","no_hizo","merece","mujer","dificultad","venezuela","aplico","mas","hizo","merece","hombre"
22269,"holgura","chile","aplico","igual","no_hizo","merece","mujer","dificultad","venezuela","aplico","mas","hizo","merece","hombre"
22270,"dificultad","venezuela","aplico","igual","no_hizo","merece","mujer","dificultad","venezuela","aplico","mas","hizo","merece","hombre"
22271,"holgura","venezuela","aplico","igual","no_hizo","merece","mujer","dificultad","venezuela","aplico","mas","hizo","merece","hombre"
22272,"dificultad","peru","aplico","igual","no_hizo","merece","mujer","dificultad","venezuela","aplico","mas","hizo","merece","hombre"
22273,"holgura","peru","aplico","igual","no_hizo","merece","mujer","dificultad","venezuela","aplico","mas","hizo","merece","hombre"
22274,"dificultad","chile","no_aplico","igual","no_hizo","merece","mujer","dificultad","venezuela","aplico","mas","hizo","merece","hombre"
22275,"holgura","chile","no_aplico","igual","no_hizo","merece","mujer","dificultad","venezuela","aplico","mas","hizo","merece","hombre"
22276,"dificultad","venezuela","no_aplico","igual","no_hizo","merece","mujer","dificultad","venezuela","aplico","mas","hizo","merece","hombre"
22277,"holgura","venezuela","no_aplico","igual","no_hizo","merece","mujer","dificultad","venezuela","aplico","mas","hizo","merece","hombre"
22278,"dificultad","peru","no_aplico","igual","no_hizo","merece","mujer","dificultad","venezuela","aplico","mas","hizo","merece","hombre"
22279,"holgura","peru","no_aplico","igual","no_hizo","merece","mujer","dificultad","venezuela","aplico","mas","hizo","merece","hombre"
22280,"dificultad","chile","aplico","menos","no_hizo","merece","mujer","dificultad","venezuela","aplico","mas","hizo","merece","hombre"
22281,"holgura","chile","aplico","menos","no_hizo","merece","mujer","dificultad","venezuela","aplico","mas","hizo","merece","hombre"
22282,"dificultad","venezuela","aplico","menos","no_hizo","merece","mujer","dificultad","venezuela","aplico","mas","hizo","merece","hombre"
22283,"holgura","venezuela","aplico","menos","no_hizo","merece","mujer","dificultad","venezuela","aplico","mas","hizo","merece","hombre"
22284,"dificultad","peru","aplico","menos","no_hizo","merece","mujer","dificultad","venezuela","aplico","mas","hizo","merece","hombre"
22285,"holgura","peru","aplico","menos","no_hizo","merece","mujer","dificultad","venezuela","aplico","mas","hizo","merece","hombre"
22286,"dificultad","chile","no_aplico","menos","no_hizo","merece","mujer","dificultad","venezuela","aplico","mas","hizo","merece","hombre"
22287,"holgura","chile","no_aplico","menos","no_hizo","merece","mujer","dificultad","venezuela","aplico","mas","hizo","merece","hombre"
22288,"dificultad","venezuela","no_aplico","menos","no_hizo","merece","mujer","dificultad","venezuela","aplico","mas","hizo","merece","hombre"
22289,"holgura","venezuela","no_aplico","menos","no_hizo","merece","mujer","dificultad","venezuela","aplico","mas","hizo","merece","hombre"
22290,"dificultad","peru","no_aplico","menos","no_hizo","merece","mujer","dificultad","venezuela","aplico","mas","hizo","merece","hombre"
22291,"holgura","peru","no_aplico","menos","no_hizo","merece","mujer","dificultad","venezuela","aplico","mas","hizo","merece","hombre"
22292,"dificultad","chile","aplico","mas","hizo","agradece","hombre","dificultad","venezuela","aplico","mas","hizo","merece","hombre"
22293,"holgura","chile","aplico","mas","hizo","agradece","hombre","dificultad","venezuela","aplico","mas","hizo","merece","hombre"
22294,"holgura","venezuela","aplico","mas","hizo","agradece","hombre","dificultad","venezuela","aplico","mas","hizo","merece","hombre"
22295,"dificultad","peru","aplico","mas","hizo","agradece","hombre","dificultad","venezuela","aplico","mas","hizo","merece","hombre"
22296,"holgura","peru","aplico","mas","hizo","agradece","hombre","dificultad","venezuela","aplico","mas","hizo","merece","hombre"
22297,"dificultad","chile","no_aplico","mas","hizo","agradece","hombre","dificultad","venezuela","aplico","mas","hizo","merece","hombre"
22298,"holgura","chile","no_aplico","mas","hizo","agradece","hombre","dificultad","venezuela","aplico","mas","hizo","merece","hombre"
22299,"dificultad","venezuela","no_aplico","mas","hizo","agradece","hombre","dificultad","venezuela","aplico","mas","hizo","merece","hombre"
22300,"holgura","venezuela","no_aplico","mas","hizo","agradece","hombre","dificultad","venezuela","aplico","mas","hizo","merece","hombre"
22301,"dificultad","peru","no_aplico","mas","hizo","agradece","hombre","dificultad","venezuela","aplico","mas","hizo","merece","hombre"
22302,"holgura","peru","no_aplico","mas","hizo","agradece","hombre","dificultad","venezuela","aplico","mas","hizo","merece","hombre"
22303,"dificultad","chile","aplico","igual","hizo","agradece","hombre","dificultad","venezuela","aplico","mas","hizo","merece","hombre"
22304,"holgura","chile","aplico","igual","hizo","agradece","hombre","dificultad","venezuela","aplico","mas","hizo","merece","hombre"
22305,"dificultad","venezuela","aplico","igual","hizo","agradece","hombre","dificultad","venezuela","aplico","mas","hizo","merece","hombre"
22306,"holgura","venezuela","aplico","igual","hizo","agradece","hombre","dificultad","venezuela","aplico","mas","hizo","merece","hombre"
22307,"dificultad","peru","aplico","igual","hizo","agradece","hombre","dificultad","venezuela","aplico","mas","hizo","merece","hombre"
22308,"holgura","peru","aplico","igual","hizo","agradece","hombre","dificultad","venezuela","aplico","mas","hizo","merece","hombre"
22309,"dificultad","chile","no_aplico","igual","hizo","agradece","hombre","dificultad","venezuela","aplico","mas","hizo","merece","hombre"
22310,"holgura","chile","no_aplico","igual","hizo","agradece","hombre","dificultad","venezuela","aplico","mas","hizo","merece","hombre"
22311,"dificultad","venezuela","no_aplico","igual","hizo","agradece","hombre","dificultad","venezuela","aplico","mas","hizo","merece","hombre"
22312,"holgura","venezuela","no_aplico","igual","hizo","agradece","hombre","dificultad","venezuela","aplico","mas","hizo","merece","hombre"
22313,"dificultad","peru","no_aplico","igual","hizo","agradece","hombre","dificultad","venezuela","aplico","mas","hizo","merece","hombre"
22314,"holgura","peru","no_aplico","igual","hizo","agradece","hombre","dificultad","venezuela","aplico","mas","hizo","merece","hombre"
22315,"dificultad","chile","aplico","menos","hizo","agradece","hombre","dificultad","venezuela","aplico","mas","hizo","merece","hombre"
22316,"holgura","chile","aplico","menos","hizo","agradece","hombre","dificultad","venezuela","aplico","mas","hizo","merece","hombre"
22317,"dificultad","venezuela","aplico","menos","hizo","agradece","hombre","dificultad","venezuela","aplico","mas","hizo","merece","hombre"
22318,"holgura","venezuela","aplico","menos","hizo","agradece","hombre","dificultad","venezuela","aplico","mas","hizo","merece","hombre"
22319,"dificultad","peru","aplico","menos","hizo","agradece","hombre","dificultad","venezuela","aplico","mas","hizo","merece","hombre"
22320,"holgura","peru","aplico","menos","hizo","agradece","hombre","dificultad","venezuela","aplico","mas","hizo","merece","hombre"
22321,"dificultad","chile","no_aplico","menos","hizo","agradece","hombre","dificultad","venezuela","aplico","mas","hizo","merece","hombre"
22322,"holgura","chile","no_aplico","menos","hizo","agradece","hombre","dificultad","venezuela","aplico","mas","hizo","merece","hombre"
22323,"dificultad","venezuela","no_aplico","menos","hizo","agradece","hombre","dificultad","venezuela","aplico","mas","hizo","merece","hombre"
22324,"holgura","venezuela","no_aplico","menos","hizo","agradece","hombre","dificultad","venezuela","aplico","mas","hizo","merece","hombre"
22325,"dificultad","peru","no_aplico","menos","hizo","agradece","hombre","dificultad","venezuela","aplico","mas","hizo","merece","hombre"
22326,"holgura","peru","no_aplico","menos","hizo","agradece","hombre","dificultad","venezuela","aplico","mas","hizo","merece","hombre"
22327,"dificultad","chile","aplico","mas","no_hizo","agradece","hombre","dificultad","venezuela","aplico","mas","hizo","merece","hombre"
22328,"holgura","chile","aplico","mas","no_hizo","agradece","hombre","dificultad","venezuela","aplico","mas","hizo","merece","hombre"
22329,"dificultad","venezuela","aplico","mas","no_hizo","agradece","hombre","dificultad","venezuela","aplico","mas","hizo","merece","hombre"
22330,"holgura","venezuela","aplico","mas","no_hizo","agradece","hombre","dificultad","venezuela","aplico","mas","hizo","merece","hombre"
22331,"dificultad","peru","aplico","mas","no_hizo","agradece","hombre","dificultad","venezuela","aplico","mas","hizo","merece","hombre"
22332,"holgura","peru","aplico","mas","no_hizo","agradece","hombre","dificultad","venezuela","aplico","mas","hizo","merece","hombre"
22333,"dificultad","chile","no_aplico","mas","no_hizo","agradece","hombre","dificultad","venezuela","aplico","mas","hizo","merece","hombre"
22334,"holgura","chile","no_aplico","mas","no_hizo","agradece","hombre","dificultad","venezuela","aplico","mas","hizo","merece","hombre"
22335,"dificultad","venezuela","no_aplico","mas","no_hizo","agradece","hombre","dificultad","venezuela","aplico","mas","hizo","merece","hombre"
22336,"holgura","venezuela","no_aplico","mas","no_hizo","agradece","hombre","dificultad","venezuela","aplico","mas","hizo","merece","hombre"
22337,"dificultad","peru","no_aplico","mas","no_hizo","agradece","hombre","dificultad","venezuela","aplico","mas","hizo","merece","hombre"
22338,"holgura","peru","no_aplico","mas","no_hizo","agradece","hombre","dificultad","venezuela","aplico","mas","hizo","merece","hombre"
22339,"dificultad","chile","aplico","igual","no_hizo","agradece","hombre","dificultad","venezuela","aplico","mas","hizo","merece","hombre"
22340,"holgura","chile","aplico","igual","no_hizo","agradece","hombre","dificultad","venezuela","aplico","mas","hizo","merece","hombre"
22341,"dificultad","venezuela","aplico","igual","no_hizo","agradece","hombre","dificultad","venezuela","aplico","mas","hizo","merece","hombre"
22342,"holgura","venezuela","aplico","igual","no_hizo","agradece","hombre","dificultad","venezuela","aplico","mas","hizo","merece","hombre"
22343,"dificultad","peru","aplico","igual","no_hizo","agradece","hombre","dificultad","venezuela","aplico","mas","hizo","merece","hombre"
22344,"holgura","peru","aplico","igual","no_hizo","agradece","hombre","dificultad","venezuela","aplico","mas","hizo","merece","hombre"
22345,"dificultad","chile","no_aplico","igual","no_hizo","agradece","hombre","dificultad","venezuela","aplico","mas","hizo","merece","hombre"
22346,"holgura","chile","no_aplico","igual","no_hizo","agradece","hombre","dificultad","venezuela","aplico","mas","hizo","merece","hombre"
22347,"dificultad","venezuela","no_aplico","igual","no_hizo","agradece","hombre","dificultad","venezuela","aplico","mas","hizo","merece","hombre"
22348,"holgura","venezuela","no_aplico","igual","no_hizo","agradece","hombre","dificultad","venezuela","aplico","mas","hizo","merece","hombre"
